grp mapk g5sd cg9005 GB10722like cg11971 endopep kul mcp CAH1 oxred jdp tif2B RfaBp fax sh3B sparc tctp tun ef2B GlyP CG33293 Vg1 per malvolio InRA InRB IRS usp PI3K pkg ip3s ilp2
G 3.77970765027312 0.786133662668728 1.43289713469389 3.07680623391902 2.05592953814625 1.9045072417903 2.04925214315424 2.85721659427027 1.33980267841695 1.25681104966193 3.21910431876148 0.675659508685618 4.46643522109099 2.0060576150342 2.24845757546154 2.56489631759341 3.0813576154406 2.80257619472503 4.93470671179103 1.95034463076287 2.83637305279712 3.75106222608956 3.44427982743637 2.00365537560763 2.14676415239087 2.64390164836152 2.56138501272535 2.45237329962864 1.70328447622032 1.7265324622496 1.60319661600072 2.23023953610453
G 3.68712842195154 -1.13292116466839 1.47293580302531 2.67621623463628 1.71962063653322 1.21930953314933 2.40987567487518 1.50912872840304 1.6111308785579 1.34718438983450 3.1321693468467 1.07506266012254 3.98729361859566 2.28857936913939 2.31987063351494 2.30612751121525 2.83523218717332 3.10170607611295 4.75043184671443 1.88659195919918 2.80840641610856 4.33548707599088 3.19981748292295 2.19132722207014 1.96982858051169 2.47010573803176 2.3554976057397 2.53235559746826 1.56909594851405 1.96909402826082 1.75897160751425 2.34820872517913
G 3.68324619204524 -0.328682555122321 1.92674800803257 2.49497520797547 1.93077333476204 2.55938080488856 2.26416126224562 3.03782697783548 1.35337284629256 2.114603669329 3.11652251636037 1.16734341479162 4.38761829714969 1.74000431381315 2.49689903614008 1.96265606454646 2.35147468079221 3.31388828763193 4.96210358652404 1.95834734266755 . 2.46212110300777 3.25304862641897 2.16545718350638 1.87374367558809 2.36157327068352 2.27971382824225 2.45924510752017 1.47064286246779 1.87698376005223 1.80538784625084 2.95236704776095
G 3.73632857663169 0.0765803205230842 2.06965316646115 2.19295988533984 1.95902514176134 2.35827917967455 2.56513187926496 2.58110166528247 1.47094543394858 1.16076703336687 3.49847592599564 -0.160110185792747 3.82663743337388 2.4343243306678 2.49508715216947 2.52902576283422 3.17202586528398 3.22212254855216 5.26116052215168 1.71537488191049 2.69506323433354 3.23200801891448 3.4191917083011 1.95097269841417 1.95244347461513 2.68287535725704 2.61403522882104 2.63702834404405 1.59208896599944 2.02763776175355 1.69700444196471 1.88961217165643
G 3.70206923524793 -0.0480931781206493 1.85485570076584 2.13164871834974 1.90501536914817 2.65612084482105 2.17721489560575 1.67660597329977 0.869978149961495 0.462761908668525 2.41502454376347 0.142549531696167 3.82712263505895 2.31378266551983 2.36562514824217 2.28829634329663 3.19617334265403 2.59957521086994 4.91125199037366 0.878299352380514 2.34983874399814 3.36468027447039 3.45807299255416 1.43697426242036 1.73324818773403 2.48453933233520 2.30638107911369 2.04400394451077 0.919632900600998 1.15788679164099 1.56301798702811 1.94784831245973
G 2.61835223664798 -0.911812897356086 1.89729866892094 1.78263959261895 1.82097042780749 2.33970668144892 2.01923097475584 2.54458030977961 1.5872250227879 -0.135472589814943 3.81472964041137 -0.480836816902308 3.57153249836089 2.07268602447039 2.30155831603896 1.49018023252414 2.34251987806036 2.96346829411780 4.68892012108673 2.27822129133943 3.01731136122535 1.02148701004574 2.04778089110184 2.41864281893699 1.8547745492683 2.30386816949922 2.90431246642687 3.21726677103512 0.947062468116663 1.71396764308561 1.14492182306247 1.9312803680618
G 2.73519379133127 -1.18875035593597 0.839085963438941 2.50826194580481 1.35479961765282 1.99469614995077 1.83296586985481 2.53756076783489 0.768297509271267 0.629690953530756 2.39588470751133 0.63952580988352 3.95869366789705 1.48960585396354 2.06281254309241 1.82493470164219 2.00056006368473 2.85809251026303 4.49825308169675 0.673047937277593 1.73226774710502 0.987367643573275 2.45826463209158 1.44105405310329 1.15740841627803 1.94450610670614 2.14789835284546 2.32359179901797 1.00441174965133 1.39125976308237 1.18688717265204 2.63996534581517
G 2.65752762717719 -0.310034026521845 2.18216000769625 2.15243720795067 1.79308176128113 2.57509014999294 1.82692524144009 2.69442607946948 0.877208057193125 0.174128921954352 2.65989954240556 0.58556063357622 4.22400566241783 1.93115366283250 2.30489961242627 2.34498008969742 2.20266828897048 2.96004576772609 4.9604563960822 1.37542126264761 2.28075821027459 1.00260016255711 1.38604367970193 1.56795790980732 1.28713284191987 1.77085677207685 2.06759552890655 2.10189811962163 0.918096700131338 1.72341394174019 1.51622377439863 2.43531427643481
G 2.69703037187282 -0.536128218190794 1.99048495126143 2.9376479723891 1.75549193115751 2.70085484315713 2.23905235921608 2.54297915497838 1.28541089185018 0.753913062986866 2.31617650981337 0.342201436227069 4.28487387085378 1.80868484027453 2.47928487719494 2.03413855896937 2.33433469755822 3.06031301255038 5.05369938124728 1.74816876689903 2.24522405862794 0.633685881820752 2.30969277348097 1.91040135818655 1.77300206050058 2.38355789107629 2.45369509750724 2.72202700229165 1.52978441067678 1.76102627232164 1.43355800360488 2.92333511404847
Q 3.62210991276721 -1.08529556118485 1.32667258628429 2.92023989740127 1.18517462040757 1.65434882870817 1.98409557373512 0.85892582142113 1.12747586547768 0.201032575430242 2.71678421498395 -0.580747676808449 3.70298063844088 2.09920801636173 2.17461063198605 1.60173159489867 2.39861519541007 2.59998499402491 4.404972967307 1.07623528049524 2.23350775365407 3.78457751322881 3.60700659773946 0.939772152731278 1.15697584640072 1.63823073206547 2.02405765537535 2.24686792241683 2.01472251091805 1.68971751512272 0.913173959782283 1.83603533227150
Q 3.71439538622035 -0.587491428488678 1.91853739595199 2.90474189993728 1.76290773195715 2.27786761759460 2.31028665964748 0.889444125103066 0.922082328155955 -0.184408292513289 2.8315307528226 0.66873685812196 3.6737573391106 2.08041469301444 2.37943149793007 1.88491460131150 2.24047189504770 3.12725203796051 4.2898636472601 1.48832328317781 1.83740410410171 3.72749380558251 3.27920743434895 1.18855420631467 1.00731464785112 1.34296213527026 2.06132333120678 2.35468168964792 1.39087473019524 1.71819390891679 1.29243517311763 1.93987152463583
Q 3.45574001622141 -0.421390501698743 1.28646247880969 2.90069721090147 2.06171395749181 1.93775138524422 2.26081249053920 1.12642831101469 0.98120160867875 1.24263594860504 2.80441533939361 -0.116690907245780 3.75459408804713 1.66665655223821 2.29651410176327 1.58205526644601 1.88526310913045 2.98157421963733 4.10569341963145 0.946373474504862 1.81935928270607 4.12711722360751 2.99385826870327 1.26246144302436 0.990018217366292 1.37808876208659 2.15861471757401 2.62958871486111 0.912367927729057 1.74906541098949 1.10093678493213 2.28735175258846
Q 3.10437051160594 -1.27590380933155 0.81483307901823 3.18180997552733 0.963081069150679 2.19431278662973 2.44864403713816 1.85820078827192 -1.69244611283793 0.94288787116506 . -0.471083892520058 3.70255193332862 1.68129651379197 2.18196496158483 1.49113804324227 2.11455660258859 3.16372245840017 4.07448205213298 . . 3.16246152469523 2.55682343136947 . . . 0.471293047588491 . 1.40029523979307 1.61563467279401 1.56480449700175 2.4187711207786
Q 3.20268241649842 -1.12661347831823 1.69510373457069 2.21248137600937 1.55987770485733 2.1663902708738 2.14987658939721 2.38479271708248 1.37323961756013 -0.890536341705738 3.21132700408 0.97333130099291 3.43381460894623 1.63310209393143 2.38846118412382 1.48228726236234 2.12566627508686 2.99222758931647 4.30799566917046 1.28314306999414 2.38994850801102 2.52211243369305 2.72374111892075 1.73860409136145 1.38043231283925 1.92457888971055 1.90123898514504 2.33716592390734 1.18156132272680 1.90375065333612 0.608976727956832 1.44940609926152
Q 3.15933543755705 -0.420772967823751 2.07189244380781 2.46168928390257 1.70740963808994 2.50012804762506 2.32988892752139 0.0206101443037966 1.11334118397425 0.0116903013746338 2.87575996819456 -0.47595200581097 3.51385083905409 1.61065491159012 2.57191595733104 1.86829356738515 2.10231347344606 3.14210233414339 4.34257141402587 1.05612491511814 2.14354903243716 3.8727818440658 3.28672260517682 1.45462614747154 1.14154744089709 1.63649311727003 2.33034139792652 2.67724478249060 1.45720635657650 1.73551869305338 1.50179345723755 1.34257408208609
Q 2.75773900898945 -0.506541314539450 1.95066535369906 2.72308895010816 1.77563516858607 1.95816489483947 2.19623019421226 2.79284375943807 1.28058581268346 -0.501675117637853 3.19323139944768 0.0955969568616716 3.52712014779411 1.62733800556917 2.47627273457942 1.66055859692542 1.99885398768783 3.13248726479693 4.55882955426294 1.56141308132260 2.3170114311678 2.38320563368992 2.44619475383196 1.80647176075946 1.4316124092266 1.94933556134055 2.30164214856165 2.54313314349048 1.68137552391522 2.03337063946413 1.37079036794328 2.15137840868951
Q 2.45424673487768 0.624797459350365 1.53060723661978 2.60754344244006 2.54659462760962 2.37263415318395 2.31222210744202 1.85109651737913 1.59397085177146 1.19024635620748 3.78285317307036 0.00283657311985481 4.04339492807485 1.90632196153445 2.52187442634341 2.21554255188246 2.18457839482707 2.40618838063066 4.90369019030819 1.94077225838526 2.98156032419586 3.627680284464 1.94036820653529 2.11135727291864 1.66215377049797 2.05107039751815 2.28568590264255 2.76295786909817 1.34212416345139 2.31236570647574 1.05199799557336 1.88074514600464
Q 2.57275168613153 0.376101588797667 1.43346130381598 2.32755444777557 1.87506990896797 2.11948991703394 1.88581700116016 2.77316468134349 0.985526080627785 -0.351209052036723 2.75510272947248 -0.0760062219211112 3.46546567879251 1.17459828670294 2.37714640523077 1.22312036417110 1.33909745454124 2.95159050383950 4.67364135474517 1.19193176105588 2.19821408760941 3.20594218477002 2.29810316413938 1.72299858868627 1.49013870296688 2.07868970912456 2.3529356106072 2.71097126397431 1.13213261879920 1.91706642536986 0.971535373397289 1.67926437771851
Q 2.74089053877834 -0.609049260233164 0.906954605558756 2.41589538527476 1.40218444241966 2.19420290556973 1.96855914177532 1.15210986351014 1.31460419448655 1.13692380657735 2.89647051152246 0.766704333183296 3.53447959324366 1.87879123489872 2.28189134676931 1.73658486281089 2.00693680097119 2.98912433916523 4.49479791019262 1.14590431531671 1.82273910626581 2.14988416177325 2.44968828321616 1.75107293428274 1.30251153039780 2.00123583526916 2.21413162214126 2.53404802211790 1.33046368309557 1.63421500926046 0.983644212293608 1.89609891377015
Q 2.63633376694043 0.155005343069987 1.76288182827681 2.97966152811634 1.99340279153533 1.92886328771716 1.869767092136 2.36080550937628 1.60006500364072 0.998287590488873 3.25054788774636 0.119675111218627 4.27831517524179 1.71426376518518 2.28433944897009 1.8871754010162 1.61099042665998 2.75635662924261 4.69431397443813 1.26589079173733 2.42191155917074 2.94878441878994 1.55889604092081 1.94934880153599 1.36676260213558 1.85678149845675 2.22335561289464 2.60876563387287 0.63641888009033 1.85435479107622 1.19279707788217 2.32403714355718
Q 1.96643982291345 0.230105580052699 2.57724035884039 3.16556833492898 2.41473442241993 1.79589075702798 1.83143584778086 2.64837740532228 1.45061508510388 0.87559364621913 3.16807752374074 0.704355630540324 3.70909655432788 1.85363093693840 2.29272342621010 1.52033693556872 2.28831384139384 2.79944460303343 4.48740190022293 1.38211840393518 2.73441387198119 2.70901706687016 1.71030270947618 1.91172304429796 1.49660494743748 1.95012681782733 2.31962940984330 2.64053152816470 1.48085780764285 0.580974179192927 1.47045957496041 1.87454518065545
W 3.53749390611688 -0.314678635766161 1.96319611080312 2.66956730902534 1.90072827716238 2.03155454453225 1.78571909618435 2.63904922243954 1.60354912752521 0.707557402781246 3.15655163961168 0.316539682313456 4.00726347371177 2.26584942555536 2.37595227654592 1.87304286846388 2.40216378608313 2.67617604115421 4.59093920420785 1.75652634174350 2.49843300478093 3.45479820997762 3.61889798698444 1.93895065931747 2.05007921950982 2.52505217555485 2.64401310089881 2.78942715673247 1.53332745664767 1.82326420862041 1.30961070550884 1.82683660962845
W 3.18864285982998 -0.502318743427371 2.20934515875179 2.9040626090251 1.93854545327914 2.40186673970962 2.17797662951027 2.04063745772456 0.635371393831626 0.732626514114242 2.67118688842898 0.377522456524645 3.94016157631745 2.1013699715812 2.423818879068 2.05180896694535 2.28908274519124 2.97675361270421 4.35396789427679 1.12709552888136 1.72502627488943 1.96220256112363 2.98880518659012 1.10697528776929 0.860893660077845 1.15934821409399 1.95136623749751 2.29632151769807 1.96624337785453 1.53248202728468 1.40518811963759 2.06727119503915
W 3.58324870750257 -0.168983544874927 1.84754920611614 2.84992411459404 1.90572560013296 1.31611180902923 1.63207514588653 2.67511018700107 1.19374963535583 1.52410910458532 3.13062245510657 -0.0325171586659076 3.59654997011888 1.29844463281198 2.20129605538701 0.938801922991408 1.44295055442377 2.893194547851 4.28978647503145 1.26415587926313 . 2.45380453809016 3.22597580028549 1.52981260930183 1.35471751900493 1.70380879669300 1.90440583847706 2.40854814708912 1.77919238315533 1.42095510203848 0.891030809393954 2.31709777276498
W 3.26503074841054 -0.60088929062015 1.92522613059089 3.17593116241488 1.47355426972298 2.74043490961942 1.75805869049958 2.75124288731099 1.55660077430126 0.927574509924977 3.08354010828693 0.776047723805449 3.76439421841426 1.59147188555440 2.85048757580715 1.69615500445949 2.09417262945195 2.44259622171101 4.29177911793701 1.17926084354839 2.51127915138739 3.69903233870914 3.19449509563716 1.77665259958461 1.18804212216614 1.488174118461 1.7890391057256 2.22975511923699 1.42092450564066 2.35677740117747 1.60658284059255 2.06449582124296
W 3.61619915849874 0.152397772954729 2.06164543871661 3.28955692915454 1.76927559058797 2.59897189412593 1.67965944214464 2.81887396599973 1.57514919616471 0.291958764354167 3.18540855129393 0.967864029057264 4.33712348501595 1.58860249479353 2.62960984231508 1.66169463257798 2.01711364198386 2.95918099030027 4.69745169308089 1.67302748971684 2.70610364111634 2.82125108062335 3.14374767096754 1.89337122204661 1.62383844524521 2.17113758471637 2.38613226822624 2.75724079302625 1.22565313821541 2.37118180602060 1.61652513861094 2.27818409537989
W 2.98861173256612 -0.701670803644824 1.82281191271349 2.77575084246378 1.91685883073630 2.05161501256147 1.54644940007869 2.85980229232868 1.24122855936672 -0.173339805753894 3.13790023219273 0.344880289666231 3.76315935791514 1.30783126145846 2.27850354616496 1.05313855406171 1.49197813952269 2.83423899436765 4.52252938953622 1.38275743857722 2.26737461608385 2.52982902624043 2.81728498209263 1.45954359144609 1.18177912654551 1.50267717247518 2.25165099724483 2.45640326040232 1.34438185032785 1.64765581524882 1.28426235537729 1.87170004860975
W 2.62768924279231 -0.140616892741092 2.57164779582409 1.66675825760691 2.28370987152411 2.83859161987328 2.27841114337478 3.00453362775453 1.40512838221360 -0.169596658812524 2.92391382459449 1.18994076411937 3.51306577507128 1.95863646769957 2.73855742076765 1.73247414806464 2.23493464148664 3.16486663524739 4.71679326579092 1.6261343479587 2.6937205536917 1.38305712692691 2.38573085812413 1.7874980690126 1.66448156841575 2.21641993967433 2.43579019489154 2.58007894129829 0.819663216764563 1.29006227649187 2.00228541901654 1.81621172773245
W 2.63977649952201 -0.359664981076359 2.6358223168853 2.34155539018048 2.99484848312626 2.50356311395415 1.80341428721141 3.2379598410841 1.60760469311391 2.14462950032471 3.48278597076812 0.609487870021896 4.55631570475036 2.12149298012409 2.7613556796886 2.14103581088332 2.00642890980648 3.18552956726409 4.72905032977996 2.30871109069546 2.7836419100691 1.40853941991706 2.55730924599539 2.21399472459881 1.73652094651125 2.14193089439266 2.47596848985031 3.09541908917285 1.25215569842993 2.17970794183532 1.81635565440523 2.37612984228183
W 2.94108245760839 -0.333176633093032 2.47977793706277 2.40055291994177 2.13231715853464 2.29227502644375 1.98673808641505 3.05214460080721 1.34875546092603 -0.532591797558464 3.06702626875712 1.09148612443286 3.93077521848731 1.89367355275552 2.70927018994643 1.670777760768 1.95152430301684 3.17770510288292 4.84883865270522 1.52410636011229 2.29133651428170 1.31580279572347 2.65183368471402 2.107250877604 1.38693180790751 1.88323351258187 2.69348869510330 2.86346265598498 0.94902793395786 2.00317289078625 1.74040582214212 1.99755623120594
W 3.14139014853509 0.544557202997174 2.46638390808871 2.8280199996045 2.38657811098448 2.42097647690244 2.26846931147624 2.91711500362785 1.55146763971413 1.73559485552277 3.30520470234135 1.41299556489582 4.50104834729754 2.61530262169762 2.78832328223774 2.58747060872372 2.21426555163949 3.35876652417122 5.1395885982474 1.91892217055563 2.7470212035932 1.87360931227917 3.15068537421267 2.12253814730971 1.60411517175009 2.14867371786447 2.58497563998635 2.82258090179442 1.31563471741098 2.18968489187458 1.46030777523171 2.67451851205340
W 2.77734657319486 0.319539686709805 2.61747641352897 3.10195609145917 2.45058595856147 2.45861965434452 2.09516601164393 2.40892422964610 1.29594286668888 1.55110698558700 3.03913332344998 0.27812737132685 4.58331840541067 2.39092018515272 2.4468938135243 2.39377237623776 2.42357604444883 2.69995324236007 4.93073009918963 1.53353552512621 2.43355423084561 1.11136453207970 0.269638893917453 1.55232991379387 0.959595133869814 1.73627417259365 2.17205952121753 2.38848265825896 1.73568405696543 2.36912760480031 1.66821914212915 2.58018652610288
W 2.59593380467601 -0.116701358380237 2.38714193507601 2.56143125310641 2.17021919234838 2.16544525489681 2.16202793451836 2.32379290902053 1.47661013507143 1.06591483935633 3.35868054893691 0.6073582742303 3.36781555697397 1.66589485919242 2.47647629734881 1.50404672963938 1.81612043333321 2.76635596389296 4.55749318702032 1.48694389751981 2.17433754481575 1.28134606604304 2.32922420017796 1.67736792595425 1.28731588132264 1.88315076811832 2.31565323169648 2.85236801060611 1.78805277458234 1.26440389212175 1.39620914678688 1.51384663312501
